id,cost
0,3.2254665666787585
1,3.2254665666787585
2,4.016637251381116
3,4.016637251381116
4,4.016637251381116
5,4.016637251381116
6,4.016637251381116
7,4.016637251381116
8,3.3507546426914945
9,3.3507546426914945
10,4.548990086475616
11,4.548990086475616
12,4.548990086475616
13,4.548990086475616
14,4.548990086475616
15,4.548990086475616
16,3.329939386997742
17,3.329939386997742
18,3.7738535809580904
19,3.7738535809580904
20,3.7738535809580904
21,3.7738535809580904
22,3.7738535809580904
23,3.7738535809580904
24,3.2254665666787585
25,3.2254665666787585
26,4.016637251381116
27,4.016637251381116
28,4.016637251381116
29,4.016637251381116
30,4.016637251381116
31,4.016637251381116
32,3.3505893939392277
33,3.3505893939392277
34,4.548990086475616
35,4.548990086475616
36,4.548990086475616
37,4.548990086475616
38,4.548990086475616
39,4.548990086475616
40,2.876807685876668
41,3.0088979139713943
42,1.9897008662383542
43,3.4253506117922816
44,3.4253506117922816
45,4.439411729567377
46,4.439411729567377
47,4.439411729567377
48,4.439411729567377
49,4.439411729567377
50,4.439411729567377
51,3.3649484458055063
52,3.356385774271615
53,4.151446606468877
54,1.353970367457903
55,2.09167555008568
56,3.0489514094504404
57,4.439639045822074
58,4.439639045822074
59,4.439639045822074
60,4.439639045822074
61,3.6894769119115334
62,3.6894769119115334
63,4.363261032849551
64,4.363261032849551
65,4.363261032849551
66,4.363261032849551
67,4.363261032849551
68,4.363261032849551
69,3.774210781826643
70,3.774210781826643
71,3.774210781826643
72,3.774210781826643
73,3.348016636025584
74,3.348016636025584
75,4.305130857358199
76,4.305130857358199
77,4.305130857358199
78,4.305130857358199
79,4.305130857358199
80,4.305130857358199
81,2.16309487927844
82,2.2133761712317015
83,4.318887538150601
84,4.318887538150601
85,4.318887538150601
86,3.2560899517748823
87,3.2560899517748823
88,3.999567886254355
89,3.999567886254355
90,3.999567886254355
91,3.999567886254355
92,3.999567886254355
93,3.999567886254355
94,2.5893412483872185
95,3.232815571571127
96,3.232815571571127
97,3.7588396813410236
98,3.7588396813410236
99,3.7588396813410236
100,3.7588396813410236
101,3.7588396813410236
102,3.7588396813410236
103,3.194706883062547
104,3.194706883062547
105,3.791489533187549
106,3.791489533187549
107,3.791489533187549
108,3.791489533187549
109,3.791489533187549
110,3.791489533187549
111,2.4765442303258545
112,1.9247286886983659
113,1.9674882078183862
114,1.9674882078183862
115,2.0545994778979253
116,4.039122885153765
117,2.055160462809139
118,4.141098877367759
119,4.141098877367759
120,4.141098877367759
121,4.141098877367759
122,1.8539802200371593
123,3.1964860027320303
124,3.1964860027320303
125,3.841142932447579
126,3.841142932447579
127,3.841142932447579
128,3.841142932447579
129,3.841142932447579
130,3.841142932447579
131,2.671087897165652
132,3.0547822753181872
133,3.0547822753181872
134,3.752487448252532
135,3.752487448252532
136,3.752487448252532
137,3.752487448252532
138,3.752487448252532
139,3.752487448252532
140,3.347677562974363
141,3.347677562974363
142,3.3379513853657876
143,4.079722190827781
144,4.13070742610862
145,4.13070742610862
146,4.13070742610862
147,4.13070742610862
148,2.0721895227119154
149,2.0721895227119154
150,4.117313620586421
151,4.117313620586421
152,4.117313620586421
153,4.117313620586421
154,4.117313620586421
155,4.117313620586421
156,3.9739514209137172
157,3.9739514209137172
158,3.9739514209137172
159,2.1375313017535746
160,3.240606378360914
161,3.240606378360914
162,4.6446090658461125
163,4.6446090658461125
164,4.6446090658461125
165,4.6446090658461125
166,4.6446090658461125
167,4.6446090658461125
168,3.3030221721157687
169,3.3030221721157687
170,4.548990086475616
171,4.548990086475616
172,4.548990086475616
173,4.548990086475616
174,4.548990086475616
175,4.548990086475616
176,3.302172389330832
177,3.302172389330832
178,4.259100165169167
179,4.259100165169167
180,4.259100165169167
181,4.259100165169167
182,4.259100165169167
183,4.259100165169167
184,3.3497396111542916
185,3.3497396111542916
186,4.259100165169167
187,4.259100165169167
188,4.259100165169167
189,4.259100165169167
190,4.259100165169167
191,4.259100165169167
192,3.302172389330832
193,3.302172389330832
194,4.259100165169167
195,4.259100165169167
196,4.259100165169167
197,4.259100165169167
198,4.259100165169167
199,4.259100165169167
200,3.302172389330832
201,3.302172389330832
202,4.259100165169167
203,4.259100165169167
204,4.259100165169167
205,4.259100165169167
206,4.259100165169167
207,4.259100165169167
208,3.302172389330832
209,3.302172389330832
210,4.259100165169167
211,4.259100165169167
212,4.259100165169167
213,4.259100165169167
214,4.259100165169167
215,4.259100165169167
216,3.9446495023772368
217,3.9861782112603192
218,3.9861782112603192
219,3.9861782112603192
220,3.2560899517748823
221,3.2560899517748823
222,3.999567886254355
223,3.999567886254355
224,3.999567886254355
225,3.999567886254355
226,3.999567886254355
227,3.999567886254355
228,2.962378799593183
229,3.1610963608737404
230,3.1610963608737404
231,3.841142932447579
232,3.841142932447579
233,3.841142932447579
234,3.841142932447579
235,3.841142932447579
236,3.841142932447579
237,3.305792471736182
238,3.305792471736182
239,3.7724314825152767
240,3.7724314825152767
241,3.7724314825152767
242,3.7724314825152767
243,3.7724314825152767
244,3.7724314825152767
245,2.1166397205995158
246,2.7989103625002056
247,3.251358193864122
248,3.251358193864122
249,3.8048344132687424
250,3.8048344132687424
251,3.8048344132687424
