id,cost
1,22.734602894207462
2,13.060839207460601
3,7.421617735867778
4,5.511299076142976
5,4.310038113788265
6,4.000121413445502
7,3.8718863185822396
8,3.8033231956183116
9,21.73460653725134
10,12.172521463651103
11,6.43108180755566
12,4.51887779971618
13,3.3749596075226966
14,3.0620560657207103
15,2.9157204931659377
16,2.844447648118273
17,26.784117524728842
18,15.806482541746037
19,9.00918498982357
20,6.788835315416012
21,5.436101745556082
22,5.049425561620659
23,4.864267629045334
24,4.776884019134829
25,22.85348030933752
26,13.241923851373716
27,7.539762160986349
28,5.622951383745894
29,4.457439395936253
30,4.121972611827009
31,3.9951508959972895
32,3.920251955627509
33,22.07779513126532
34,12.507457698556781
35,6.772517197294068
36,4.859624525401983
37,3.707576135399133
38,3.3883402257917763
39,3.2482956757622348
40,3.1744029819693798
41,7.277123758307434
42,36.70110375112388
43,13.44425277161676
44,26.425002492228604
45,17.020984243391908
46,10.314696080540866
47,7.878672817524523
48,6.640832726389748
49,6.302030129997957
50,6.140427417577726
51,6.052080529496808
52,21.541293645146933
53,22.68328743220878
54,15.462819099238795
55,6.52078053820174
56,4.063193093157873
57,20.609003784673668
58,39.70264610960411
59,18.781989456008876
60,13.61103439072306
61,12.724521591593122
62,6.991214081970546
63,22.118514309042855
64,12.277328794071694
65,7.428180368532956
66,5.644949928146363
67,4.325156867343505
68,4.035583845523126
69,3.911242706166999
70,3.8351500316229883
71,13.208256139434777
72,5.216548551920248
73,4.977201986189709
74,3.2369036392968145
75,11.254576928534519
76,21.135752234908598
77,11.59091627900118
78,5.833531432848813
79,3.9239901940087445
80,2.775430236267025
81,2.4347125079775127
82,2.297385276176996
83,2.2263716084104757
84,11.991080523499349
85,19.466035572700093
86,14.805405877775474
87,14.015185995567778
88,10.21223482843735
89,22.05362517849349
90,12.416018036635727
91,6.61198681560504
92,4.658078479751931
93,3.4985250319959285
94,3.1222400273816375
95,2.973053764756667
96,2.895884662374729
97,4.944506238530057
98,22.095396549941633
99,11.980354707578593
100,5.988331182877971
101,4.063504330831743
102,2.7917591787841305
103,2.436869574598308
104,2.238466608504724
105,2.1540423938572255
106,27.46349710393324
107,15.656515031728699
108,8.599549632584333
109,6.237363985346166
110,4.8092376537177195
111,4.390486995592325
112,4.195643583008307
113,4.089389096361566
114,5.297557792986974
115,7.405006417410037
116,18.238191712432684
117,13.627896822447934
118,10.674268839961606
119,9.834382272332299
120,21.882229241635837
121,23.019267347907466
122,21.715462481639957
123,18.841922842917537
124,17.554204984648255
125,9.913057569435482
126,4.65636742082349
127,3.1366925390413436
128,1.9854860387758702
129,1.7913676042316795
130,1.6708992103570874
131,9.71728390157404
132,20.798450670280204
133,10.298971230254752
134,9.568691881564577
135,8.965231209583903
136,2.234251827422974
137,10.387711999950884
138,9.734971871573592
139,6.604366919164464
140,6.150675228194471
141,2.8676666267580844
142,27.34214506442257
143,15.439668130921964
144,8.421185977296602
145,6.110249795106099
146,4.559744659134449
147,4.249067956524522
148,4.070317272138349
149,3.9624551528314935
150,20.139666947884987
151,28.846149447221155
152,16.88843365809911
153,9.966942107297852
154,7.639334771112263
155,6.063389657980814
156,5.70925715322016
157,5.534253224362249
158,5.442297702012081
159,47.62789487802647
160,44.05681246168154
161,40.25868069910044
162,31.56625648508151
163,27.771540747416307
164,20.802000976452646
165,14.305305272653136
166,12.115216783598438
167,22.623531093749847
168,11.875642115406462
169,6.418221892956195
170,4.258721264660107
171,3.0895284813681334
172,2.775473911605831
173,2.6276975737408277
174,2.5516981433235366
175,22.972425969961993
176,7.814707248635249
177,6.261136458453861
178,24.395130153842707
179,8.061262450016109
180,6.083961406665598
181,44.845054855430305
182,40.11475057015076
183,18.358478966130374
184,6.938974981604108
185,27.915838379971866
186,16.85098723290514
187,9.954414040383565
188,7.963407483601066
189,6.855173312420742
190,6.530916700606805
191,6.345303306139796
192,6.255173659903682
193,3.2674032418273296
194,3.406480883993339
195,21.729598458204077
196,12.162504403228827
197,6.430748305668764
198,4.509592479470152
199,3.366083516431509
200,3.0496993689344687
201,2.907090835178797
202,2.8287708216765557
203,21.540181832580792
204,11.971278912074787
205,6.233894077742878
206,4.319291315254876
207,3.1747180440305396
208,2.8566125914540064
209,2.7163015075466825
210,2.62978085166806
211,21.49949578704856
212,11.94790691721002
213,6.209941168943958
214,4.299541052490026
215,3.15756313381224
216,2.8389842735342876
217,2.697145112884173
218,2.611256825606405
219,21.284797092910196
220,11.718832956415072
221,5.982180049005885
222,4.066668799564421
223,2.9218348287592457
224,2.605192037502147
225,2.4646417141091175
226,2.383858130881544
227,21.49349177957707
228,11.93823383897536
229,6.202333143431377
230,4.294477702978263
231,3.148447984935044
232,2.832500899623856
233,2.6902899341753046
234,2.6059684716199656
235,21.49349177957707
236,11.93823383897536
237,6.202333143431377
238,4.294477702978263
239,3.148447984935044
240,2.832500899623856
241,2.6902899341753046
242,2.6059684716199656
243,22.709528433763335
244,11.881490992779277
245,10.861402309946742
246,7.515959894260191
247,23.148887399219333
248,13.511219576772909
249,7.202876935099698
250,5.085037427814638
251,3.8672190263257544
252,3.57668298344597
253,3.4306310384452336
254,3.3590667235983496
255,13.777251013397692
256,24.433683784536683
257,13.638211741914148
258,7.255159925562702
259,5.159420952957774
260,3.968742022949298
261,3.62040609142861
262,3.4794449675293024
263,3.3864782037627923
264,14.424230651902498
265,30.102313691972796
266,19.165238526498527
267,10.82212383900588
268,8.498806367224365
269,8.96509748128762
270,8.73791365785822
271,8.563934865871532
272,8.45930416119711
273,4.020180052639354
274,6.144746722335458
275,21.628476023561454
276,12.078968479534382
277,6.328599348755256
278,4.433820389619198
279,3.2730331936131973
280,2.9377203997625885
281,2.8005565287662497
282,2.7219089174933306
283,4.249675956840529
284,4.210114716504711
285,15.879520608727171
286,11.148658536027657
287,10.234955382880226
288,9.202892146267875
289,22.26723986427284
290,12.667955392672974
291,6.9524447221354
292,4.9875152793400295
293,3.8167624663590285
294,3.499030821039027
295,3.361865942172451
296,3.2877297366065106
297,21.758852070997747
298,11.976485266254478
